id,title,body,category,priority
2909,Info su come nuova campagna di acquisizione clienti,"Ciao a tutti, apro questo ticket perché devo pianificare la nuova campagna di acquisizione clienti. Grazie in anticipo per l'aiuto.",Commerciale,Bassa
2910,Info su come calcolare le provvigioni di fine trimestre,"Team, vi scrivo per chiedere di calcolare le provvigioni di fine trimestre. Scrivo per segnalare quanto segue. va gestito appena possibile.",Commerciale,Media
2911,Problema catastrofica: calcolare le provvigioni di fine trimestre,"Buongiorno, la situazione è catastrofica, vi chiedo di calcolare le provvigioni di fine trimestre immediatamente. Grazie in anticipo per l'aiuto. il cliente e' fermo.",Commerciale,Alta
2912,Necessità di registro dei cespiti,"Salve, mi serve una mano per aggiornare il registro dei cespiti. Vi ringrazio per la collaborazione.",Commerciale,Bassa
2913,Blocco operativo: contratto in scadenza,"Salve, il cliente si lamenta, è grave riuscire a rinnovare il contratto in scadenza entro oggi. Spero di ricevere presto notizie da voi.",Commerciale,Bassa
2914,Task: forecast aggiornato al team di vendita,"Salve, è necessario inviare il forecast aggiornato al team di vendita. Resto in attesa di una vostra risposta.",Commerciale,Bassa
2915,Assistenza per tastiera guasta alla postazione 2,"ciao, è necessario sostituire la tastiera guasta alla postazione 2. potete farmi sapere le tempistiche?",Tecnico,Bassa
2916,critico: pagamento della fattura,"Salve, è una situazione seria, per favore fate in modo di verificare il pagamento della fattura con urgenza. Fatemi sapere se avete bisogno di altro. sta rallentando il lavoro.",Amministrazione,Alta
2917,CRITICO: serve sollecitare l'approvazione del budget per confermare l'ordine con massima urgenza,"Ciao, ticket escalato: serve sollecitare l'approvazione del budget per confermare l'ordine con massima urgenza. È una questione paralizzante. Spero si possa risolvere in fretta.",Commerciale,Alta
2918,Richiesta: liquidare le fatture in attesa,"Ciao a tutti, vorrei sapere come liquidare le fatture in attesa. Resto a disposizione per ulteriori chiarimenti. non blocca il lavoro ma preferirei una verifica rapida.",Amministrazione,Bassa
2919,Allarme: registro dei beni ammortizzabili... !!!,"Salve, ticket escalato: serve aggiornare il registro dei beni ammortizzabili con massima urgenza. È una questione rilevante. Vi prego di darci priorità se possibile.",Amministrazione,Media
2920,Domanda: come nuova campagna di acquisizione clienti?,"Scusate il disturbo, mi serve una mano per pianificare la nuova campagna di acquisizione clienti. Resto a disposizione per ulteriori informazioni.",Commerciale,Bassa
2921,Richiesta: collegare il tablet del direttore vendite al Wi-Fi,"Per favore, avrei una richiesta: mi serve collegare il tablet del direttore vendite al Wi-Fi. Scrivo per segnalare quanto segue.",Amministrazione,Media
2922,URGENTE: pagamento della fattura,"Buongiorno, siamo fermi. È significativa poter verificare il pagamento della fattura per continuare a lavorare. Potete farmi sapere le tempistiche? rischiamo di andare fuori tempo.",Amministrazione,Alta
2923,URGENTE: sincronizzazione dei contatti,"Salve, è una situazione improrogabile, per favore fate in modo di risolvere il problema di sincronizzazione dei contatti con urgenza. Resto a disposizione per ulteriori chiarimenti. il reparto e' bloccato.",Tecnico,Alta
2924,Domanda: come stampante per il contratto del cliente?,"Buonasera, avrei bisogno di sbloccare la stampante per il contratto del cliente quando avete un attimo. Vi prego di darci priorità se possibile. non siamo fermi, pero' vorrei chiuderlo presto.",Tecnico,Bassa
2925,Supporto per riconciliare le fatture generate dalla piattaforma e-commerce,"CIAO, HO BISOGNO DI SUPPORTO PER RICONCILIARE LE FATTURE GENERATE DALLA PIATTAFORMA E-COMMERCE. SCRIVO PER SEGNALARE QUANTO SEGUE.",Tecnico,Bassa
2926,Domanda: come stabilizzare la VPN che si disconnette scaricando il bilancio?,"Ciao, ho bisogno di supporto per stabilizzare la VPN che si disconnette scaricando il bilancio. Scrivo per segnalare quanto segue.",Tecnico,Bassa
2927,Domanda: come contabilizzare le fatture estere?,"Scusate il disturbo, ci sarebbe da contabilizzare le fatture estere per favore. Spero si possa risolvere in fretta.",Amministrazione,Bassa
2928,URGENTE: sincronizzazione tra il CRM e il database contabile,"Gentile supporto, è assolutamente paralizzante risolvere l'errore di sincronizzazione tra il CRM e il database contabile il prima possibile. Vi prego di darci priorità se possibile.",Tecnico,Alta
2929,Richiesta: mandato di pagamento per il fornitore,"Ciao a tutti, è necessario emettere il mandato di pagamento per il fornitore. Potete farmi sapere le tempistiche? impatta il flusso del team. non blocca il lavoro ma preferirei una verifica rapida.",Amministrazione,Media
2930,Task: mandato di incasso,"Ciao a tutti, ho bisogno di supporto per emettere il madnato di incasso. Resto a disposizione per ulteriori informazioni.",Amministrazione,Bassa
2931,Emergenza: stabilizzare la VPN che si disconnette scaricando il bilancio il prima possibile,"buonasera, è un blocco totale, serve stabilizzare la vpn che si disconnette scaricando il bilancio immediatamente. grazie in anticipo per l'aiuto.",Tecnico,Bassa
2932,Richiesta: sistemare il sistema di vendita che ha calcolato l'IVA in modo errato,"Team, vorrei sapere come sistemare il sistema di vendita che ha calcolato l'IVA in modo errato. Fatemi sapere se avete bisogno di altro.",Tecnico,Bassa
2933,Task: ottimizzare le prestazioni del database,"Buonasera, avrei bisogno di ottimizzare le prestazioni del database quando avete un attimo. In allegato trovate i dettagli. non blocca il lavoro ma preferirei una verifica rapida.",Tecnico,Bassa
2934,Necessità di licenza del software di gestione clienti,"Buongiorno, vi contatto per rinnovare la licenza del software di gestione clienti. Grazie per la vostra attenzione. non blocca il lavoro ma preferirei una verifica rapida.",Commerciale,Bassa
2935,Necessità di firmare l'NDA con il nuovo partner,"Ciao a tutti, potete aiutarmi a firmare l'NDA con il nuovo partner? Grazie per la vostra attenzione.",Commerciale,Bassa
2936,Assistenza per fattura del fornitore,"Gentile supporto, avrei una richiesta: mi serve registrare la fattura del fornitore. Vi invio questa mail per un aggiornamento.",Amministrazione,Alta
2937,URGENTE: forecast aggiornato al team di vendita,"È una situazione bloccante, per favore fate in modo di inviare il forecast aggiornato al team di vendita con urgenza. In allegato trovate i dettagli. l'ordine non parte.",Commerciale,Alta
2938,Supporto per preventivo aggiornato,"Gentile supporto, potete aiutarmi a inviare il preventivo aggiornato? Spero si possa risolvere in fretta.",Commerciale,Bassa
2939,Allarme: sbloccare l'account del nuovo responsabile vendite,"GENTILE SUPPORTO, SITUAZIONE CRITICA: DOBBIAMO SBLOCCARE L'ACCOUNT DEL NUOVO RESPONSABILE VENDITE SUBITO. IN ALLEGATO TROVATE I DETTAGLI.",Tecnico,Alta
2940,Task: disdire l'abbonamento come richiesto dal cliente,"GENTILE SUPPORTO, È NECESSARIO DISDIRE L'ABBONAMENTO COME RICHIESTO DAL CLIENTE. VI AUGURO UNA BUONA GIORNATA.",Amministrazione,Bassa
2941,Situaizone importante: verificare i log di sistema per errori critici,"Buongiorno, è un blocco totale, serve verificare i log di sistema per errori critici immediatamente. Resto a disposizione per ulteriori informazioni. ci crea ritardo operativo.",Tecnico,Alta
2942,Info su come riavviare il server principale,"Ciao a tutti, ho bisogno di supporto per riavviare il server principale. Vi ringrazio per la collaborazione.",Tecnico,Bassa
2943,Domanda: come controllare la busta paga di questo mese?,Apro questo ticket perché devo controllare la busta paga di questo mese. Resto a disposizione per ulteriori informazioni.,Amministrazione,Alta
2944,Richiesta: trattativa in corso su Salesforce,"Ciao, come posso procedere per chiudere la trattativa in corso su Salesforce? Fatemi sapere se avete bisogno di altro.",Commerciale,Bassa
2945,Task: nuova campagna di acquisizione clienti,"Gentile supporto, vi scrivo per chiedere di pianificare la nuova campagna di acquisizione clienti. Resto a disposizione per ulteriori chiarimenti.",Commerciale,Bassa
2946,Info su come riavviare il server principale,"Team, potete darmi indicazioni su come riavviare il server principale? Fatemi sapere se avete bisogno di altro.",Tecnico,Bassa
2947,Assistenza per calcolare l'IRAP da versare,"Buonasera, mi serve una mano per calcolare l'IRAP da versare. In allegato trovate i dettagli.",Amministrazione,Media
2948,Blocco totale: tastiera guasta alla postazione 2,"Ciao a tutti, vi prego di sostituire la tastiera guasta alla postazione 2 immediatamente, la situazione è prioritaria. Spero si possa risolvere in fretta. rischiamo di andare fuori tempo.",Tecnico,Media
2949,Domanda: come generare il report IVA trimestrale?,"Ciao, ci sarebbe da generare il report IVA trimestrale per favore. Fatemi sapere se avete bisogno di altro.",Amministrazione,Bassa
2950,Supporto per inserire il nuovo lead qualificato nel CRM,Vi contatto per inserire il nuovo lead qualificato nel CRM. Attendo un vostro riscontro.,Commerciale,Bassa
2951,Necessità di firmare l'NDA con il nuovo partner,"Buongiorno, avrei una richiesta: mi serve firmare l'NDA con il nuovo partner. Vi invio questa mail per un aggiornamento.",Commerciale,Bassa
2952,Domanda: come forzare il CRM a salvare i dati della campagna di marketing?,"Per favore, ho bisogno di supporto per forzare il CRM a salvare i dati della campagna di marketing. Vi prego di darci priorità se possibile. non e' critico, e' solo per evitare ritardi piu' avanti.",Commerciale,Bassa
2953,Assistenza per toner della stampante,Potete aiutarmi a sostituire il toner della stampante? Spero si possa risolvere in fretta.,Tecnico,Alta
2954,Task: server di posta che non invia le offerte commerciali,"Salve, potete aiutarmi a sbloccare il server di posta che non invia le offerte commerciali? Per qualsiasi domanda, non esitate a contattarmi.",Tecnico,Bassa
2955,Blocco operativo: firmare il contratto con il nuovo partner commerciale,Situazione critica: dobbiamo firmare il contratto con il nuovo partner commerciale subito. Fatemi sapere se avete bisogno di altro. la produzione e' ferma.,Commerciale,Alta
2956,Info su come nuova stampante multifunzione,"Per favore, potete darmi indicazioni su come mappare la nuova stampante multifunzione? Vi invio questa mail per un aggiornamento.",Tecnico,Bassa
2957,CRITICO: serve liquidare le fatture in attesa con massima urgenza,"Scusate il disturbo, è un'emergenza, dobbiamo liquidare le fatture in attesa ora. Per qualsiasi domanda, non esitate a contattarmi.",Amministrazione,Bassa
2958,Supporto per stampante per il contratto del cliente,"Gentile supporto, vi scrivo per chiedere di sbloccare la stampante per il contratto del cliente. Grazie per la vostra attenzione.",Tecnico,Bassa
2959,Necessità di target di fatturato per il trimestre in corso,"Gentile supporto, come posso procedere per verificare il target di fatturato per il trimestre in corso? Resto a disposizione per ulteriori informazioni.",Commerciale,Bassa
2960,Supporto per contratto in scadenza,"Gentile supporto, è necessario rinnovare il contratto in scadenza. Vi ringrazio per la collaborazione.",Commerciale,Bassa
2961,CRITICO: serve sbloccare l'account del nuovo responsabile vendite con massima urgenza,"Gentile supporto, siamo fermi. È fondamentale poter sbloccare l'account del nuovo responsabile vendite per continuare a lavorare. Vi invio questa mail per un aggiornamento.",Tecnico,Bassa
2962,Info su come cartella condivisa di rete,"Per favore, vi scrivo per chiedere di mappare la cartella condivisa di rete. Grazie in anticipo per l'aiuto.",Tecnico,Bassa
2963,Blocco totale: listino prezzi per il mese in corso,"Team, è assolutamente essenziale aggiornare il listino prezzi per il mese in corso il prima possibile. Per qualsiasi domanda, non esitate a contattarmi.",Commerciale,Media
2964,Richiesta: rinegoziare i termini di pagamento bloccati dall'amministrazione,"Buonasera, vi scrivo per chiedere di rinegoziare i termini di pagamento bloccati dall'amministrazione. Vi prego di darci priorità se possibile.",Commerciale,Media
2965,Problema necessaria: ottimizzare le prestazioni del database,"Ciao a tutti, vi prego di ottimizzare le prestazioni del database immediatamente, la situazione è necessaria. Grazie per il vostro supporto continuo. ci crea ritardo operativo.",Tecnico,Media
2966,Necessità di software di gestione remota??,"Gentile supprto, vi scrivo per chiedere di installare il software di gestione remota. Attendo un vostro riscontro. impatta il flusso del team.",Tecnico,Media
2967,Situazione importante: scadenza del DURC,"Buonasera, ticket escalato: serve verificare la scadenza del DURC con massima urgenza. È una questione importante. Fatemi sapere se avete bisogno di altro. va gestito appena possibile.",Amministrazione,Media
2968,Richiesta: nuovo switch di rete,"Ciao, mi serve una mano per configurare il nuovo switch di rete. Vi prego di darci priorità se possibile.",Tecnico,Bassa
2969,Richiesta: target di fatturato per il mese in corso,"Team, ci sarebbe da verificare il target di fatturato per il mese in corso per favore. Vi prego di darci priorità se possibile. sta rallentando il lavoro.",Commerciale,Media
